,address,area,bedrooms,city,postal_code,posting_date,price,property_type,rooms,sale_date,url,year_built
11259,Gerard Doustraat 2 -III,,,,1072 VP,31-5-2015,,apartment,,16-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497346-gerard-doustraat-2-iii/,
11260,P. Lieftinckstraat 37,,,,1067 VW,23-5-2015,,house,,3-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49481465-p-lieftinckstraat-37/,
11261,Tweede Weteringdwarsstraat 58 hs,,,,1017 SX,8-8-2014,,apartment,,22-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48197837-tweede-weteringdwarsstraat-58-hs/,
11262,Toutenburgstraat 109,,,,1107 PX,27-8-2014,,apartment,,14-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48100667-toutenburgstraat-109/,
11263,Keizersgracht 544,,,,1017 EL,28-5-2015,,house,,26-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49484130-keizersgracht-544/,
11264,Ferdinand Bolstraat 34 III,,,,1072 LK,8-5-2015,,apartment,,26-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49475068-ferdinand-bolstraat-34-iii/,
11265,Schoorlstraat 30,,,,1024 PN,23-3-2013,,apartment,,11-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48753926-schoorlstraat-30/,
11266,Pontanusstraat 23 D/E,,,,1093 RZ,16-5-2015,,apartment,,8-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49473006-pontanusstraat-23-d-e/,
11267,Spaarndammerstraat 28 F,,,,1013 SW,3-6-2015,,apartment,,19-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49490311-spaarndammerstraat-28-f/,
11268,Blauwdasstraat 39,,,,1102 SP,13-5-2015,,house,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49477164-blauwdasstraat-39/,
11269,Keizersgracht 254 A,,,,1016 EV,15-4-2015,,apartment,,14-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48334827-keizersgracht-254-a/,
11270,Bongart 8,,,,1082 BB,18-7-2015,,house,,14-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49449165-bongart-8/,
11271,Bernhard Eilershof 16,,,,1087 DC,16-5-2015,,house,,5-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49473176-bernhard-eilershof-16/,
11272,Buiten Kadijken 15,,,,1018 ZS,13-5-2015,,apartment,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49470989-buiten-kadijken-15/,
11273,Eerste Weteringdwarsstraat 68,,,,1017 TP,22-5-2014,,house,,8-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48029056-eerste-weteringdwarsstraat-68/,
11274,Wiardi Beckmanstraat 53,,,,1063 TG,9-3-2015,,house,,11-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-84762552-wiardi-beckmanstraat-53/,
11275,Michelangelostraat 23 HUIS,,,,1077 BP,7-3-2015,,apartment,,19-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48305236-michelangelostraat-23-huis/,
11276,Aalsmeerweg 93 -II,,,,1059 AE,25-7-2015,,apartment,,4-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49444240-aalsmeerweg-93-ii/,
11277,Kanaalstraat 130 IV,,,,1054 XN,14-4-2015,,apartment,,10-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48346351-kanaalstraat-130-iv/,
11278,Tweede Jan Steenstraat 5 Huis,,,,1073 VK,31-3-2015,,apartment,,20-4-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48324438-tweede-jan-steenstraat-5-huis/,
11279,Jacob Obrechtstraat 35 HS,,,,1071 KG,18-3-2015,,apartment,,12-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48318448-jacob-obrechtstraat-35-hs/,
11280,Bataviastraat 46 K,,,,1095 EV,20-6-2015,,apartment,,20-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49411986-bataviastraat-46-k/,
11281,Hoofdweg 189 III,,,,1057 CS,5-6-2015,,apartment,,19-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49494582-hoofdweg-189-iii/,
11282,Vinkenstraat 196,,,,1013 JX,8-5-2015,,apartment,,27-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49475145-vinkenstraat-196/,
11283,Tuinstraat 71 I,,,,1015 NZ,9-6-2015,,apartment,,22-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49408442-tuinstraat-71-i/,
11284,Willem de Zwijgerlaan 138 -II,,,,1056 JV,26-7-2015,,apartment,,12-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49556002-willem-de-zwijgerlaan-138-ii/,
11285,Admiraliteitstraat 46,,,,1018 KP,1-6-2015,,apartment,,5-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49484560-admiraliteitstraat-46/,
11286,Sluispad 1,,,,1109 AR,30-7-2015,,house,,15-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-85913416-sluispad-1/,
11287,Eerste Jan Steenstraat 101 IV-v,,,,1072 NG,4-6-2015,,apartment,,20-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49492667-eerste-jan-steenstraat-101-iv-v/,
11288,Kortenaerstraat 21 II,,,,1057 JL,27-2-2015,,apartment,,17-4-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48399781-kortenaerstraat-21-ii/,
11289,Schelluinenstraat 3,,,,1107 JD,3-4-2015,,apartment,,17-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48338680-schelluinenstraat-3/,
11290,Rijsdrechthof 24,,,,1069 VV,27-3-2015,,house,,14-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48321431-rijsdrechthof-24/,
11291,Troelstralaan 289,,,,1067 MX,15-7-2014,,house,,7-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48179760-troelstralaan-289/,
11292,Hoofdweg 323 -III,,,,1056 CM,18-7-2015,,apartment,,6-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49449270-hoofdweg-323-iii/,
11293,Jacob van Lennepstraat 124 A,,,,1053 JS,3-7-2015,,apartment,,22-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49435602-jacob-van-lennepstraat-124-a/,
11294,Curaçaostraat 80 I,,,,1058 CA,28-1-2014,,apartment,,1-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48915925-curacaostraat-80-i/,
11295,Stenen Beer 1,,,,1035 JN,10-6-2015,,house,,29-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49408035-stenen-beer-1/,
11296,Boterdiepstraat 51 -I,,,,1079 SV,12-5-2015,,apartment,,5-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49478705-boterdiepstraat-51-i/,
11297,S. F. van Ossstraat 110,,,,1068 JM,23-6-2015,,apartment,,12-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49413138-s-f-van-ossstraat-110/,
11298,Emanzana 36,,,,1103 AV,23-5-2015,,house,,18-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-85845536-emanzana-36/,
11299,Prinsengracht 731 -C,,,,1017 JX,2-7-2015,,apartment,,28-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49422439-prinsengracht-731-c/,
11300,Molenbeekstraat 18 /I,,,,1078 XD,10-6-2015,,apartment,,19-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49409764-molenbeekstraat-18-i/,
11301,Wingerdweg 221,,,,1032 AH,16-6-2015,,apartment,,8-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49415374-wingerdweg-221/,
11302,Lambert Rimastraat 68,,,,1106 ZT,4-3-2015,,house,,1-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48392884-lambert-rimastraat-68/,
11303,Spinaker 23,,,,1034 MD,11-2-2015,,apartment,,26-3-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48371334-spinaker-23/,
11304,Geerdinkhof 560,,,,1103 RK,20-5-2014,,house,,24-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48026102-geerdinkhof-560/,
11305,Floraweg 77,,,,1032 XM,1-4-2015,,apartment,,1-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48335755-floraweg-77/,
11306,Bunsenstraat 29 hs,,,,1098 RK,13-5-2015,,apartment,,24-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49479404-bunsenstraat-29-hs/,
11307,Van Ostadestraat 350 3,,,,1073 TZ,1-5-2015,,apartment,,14-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49469629-van-ostadestraat-350-3/,
11308,Oogststraat 66,,,,1097 ZW,13-6-2015,,apartment,,29-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49403872-oogststraat-66/,
11309,Palembangstraat 23,,,,1094 TB,16-7-2015,,apartment,,3-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49447906-palembangstraat-23/,
11310,Max Planckstraat 21 II,,,,1098 TS,22-5-2015,,apartment,,18-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49489523-max-planckstraat-21-ii/,
11311,Albardagracht 66 E,,,,1067 DZ,6-3-2015,,apartment,,12-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48305326-albardagracht-66-e/,
11312,De la Reijstraat 31 b,,,,1091 NZ,30-5-2015,,apartment,,24-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497691-de-la-reijstraat-31-b/,
11313,Palestrinastraat 29 II,,,,1071 LD,28-5-2015,,apartment,,10-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49482436-palestrinastraat-29-ii/,
11314,Albert Luthulistraat 6 a,,,,1091 NT,14-5-2015,,apartment,,15-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49471923-albert-luthulistraat-6-a/,
11315,De Wittenkade 17 /3A,,,,1052 AA,17-9-2013,,apartment,,1-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48894833-de-wittenkade-17-3a/,
11316,Frans Halsstraat 77 -A4,,,,1072 BN,20-6-2015,,apartment,,11-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49410663-frans-halsstraat-77-a4/,
11317,Wilhelminastraat 9 I,,,,1054 VT,22-2-2015,,apartment,,3-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48384903-wilhelminastraat-9-i/,
11318,Bertelmanstraat 8 I,,,,1075 LW,31-7-2015,,apartment,,12-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49559281-bertelmanstraat-8-i/,
11319,Wethouder De Roosplein 142,,,,1107 AH,9-1-2015,,apartment,,17-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48244745-wethouder-de-roosplein-142/,
11320,Provincialeweg 50,,,,1103 SB,5-5-2015,,house,,18-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-85825538-provincialeweg-50/,
11321,Vondelstraat 48,,,,1054 GE,19-5-2015,,house,,17-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49485754-vondelstraat-48/,
11322,Marcantilaan 90,,,,1051 LT,14-7-2015,,apartment,,20-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49434319-marcantilaan-90/,
11323,Standerdmolen 33,,,,1035 EB,6-3-2015,,apartment,,21-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48305031-standerdmolen-33/,
11324,Stadionplein 69 I,,,,1076 CJ,31-3-2015,,apartment,,23-4-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48324083-stadionplein-69-i/,
11325,Vechtstraat 139 II,,,,1079 JE,2-6-2015,,apartment,,19-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49498372-vechtstraat-139-ii/,
11326,Prinsengracht 409 B,,,,1016 HM,1-8-2015,,apartment,,14-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49551551-prinsengracht-409-b/,
11327,Lambertus Zijlplein 18,,,,1067 JS,4-11-2014,,apartment,,17-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48287727-lambertus-zijlplein-18/,
11328,Laan van Spartaan - type K.2.4 (Bouwnr. 262),,,,1061 MJ,30-5-2015,,apartment,,1-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497276-laan-van-spartaan-type-k24-bouwnr-262/,
11329,Hillenraadt 57,,,,1083 AJ,18-7-2015,,house,,12-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49449429-hillenraadt-57/,
11330,Laan van Spartaan - type K.2.4 (Bouwnr. 214),,,,1061 MJ,30-5-2015,,apartment,,2-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497140-laan-van-spartaan-type-k24-bouwnr-214/,
11331,Laan van Spartaan - type K.2.5 (Bouwnr. 215),,,,1061 MJ,30-5-2015,,apartment,,1-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49497279-laan-van-spartaan-type-k25-bouwnr-215/,
11332,Orteliusstraat 330 I,,,,1056 PS,31-7-2015,,apartment,,11-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49550898-orteliusstraat-330-i/,
11333,De Klencke 85 II*,,,,1083 HH,3-2-2015,,apartment,,18-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48375722-de-klencke-85-ii/,
11334,Haarlemmermeerstraat 41 II,,,,1058 JP,26-6-2015,,apartment,,17-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49427832-haarlemmermeerstraat-41-ii/,
11335,Quinten Massijsstraat 16 boven,,,,1077 MD,21-3-2015,,apartment,,16-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48313269-quinten-massijsstraat-16-boven/,
11336,Borgerstraat 26 -C,,,,1053 PS,25-2-2015,,apartment,,5-3-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48396711-borgerstraat-26-c/,
11337,Grubbehoeve 526,,,,1103 GZ,25-4-2013,,apartment,,24-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48780484-grubbehoeve-526/,
11338,Pond Sterlinglaan 52,,,,1060 RT,2-5-2015,,house,,12-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49469990-pond-sterlinglaan-52/,
11339,Bestevâerstraat 131 -I,,,,1056 HL,12-2-2015,,apartment,,19-2-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48385663-bestevaerstraat-131-i/,
11340,Ibrahim Moustafapad 22,,,,1034 WD,21-9-2012,,apartment,,30-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48507577-ibrahim-moustafapad-22/,
11341,Westlandgracht 225 hs,,,,1059 TP,12-6-2015,,apartment,,16-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49402805-westlandgracht-225-hs/,
11342,Zeelandstraat 68 III,,,,1082 BZ,1-7-2015,,apartment,,17-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49422741-zeelandstraat-68-iii/,
11343,Kaasjeskruidstraat 31,,,,1032 LS,15-5-2015,,house,,2-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49472136-kaasjeskruidstraat-31/,
11344,Iepenplein 72,,,,1091 JR,26-7-2015,,apartment,,13-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49557437-iepenplein-72/,
11345,Daniël Stalpertstraat 62 E,,,,1072 XJ,9-7-2015,,apartment,,17-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49430069-daniel-stalpertstraat-62-e/,
11346,Panamalaan 178,,,,1019 AZ,21-10-2014,,apartment,,10-12-2014,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48254022-panamalaan-178/,
11347,Vondelstraat 72 III-v,,,,1054 GN,19-5-2015,,apartment,,19-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49485466-vondelstraat-72-iii-v/,
11348,Lijnbaansgracht 52 - 3,,,,1015 GR,13-6-2015,,apartment,,24-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49415589-lijnbaansgracht-52-3/,
11349,Wilhelminastraat 177 III,,,,1054 WE,4-3-2015,,apartment,,19-3-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48393414-wilhelminastraat-177-iii/,
11350,Diopter 140,,,,1025 MT,17-1-2015,,house,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48351418-diopter-140/,
11351,Korte Schimmelstraat 3,,,,1053 SZ,21-3-2015,,house,,3-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48314684-korte-schimmelstraat-3/,
11352,Bestevâerstraat 190 -I,,,,1055 TS,21-7-2015,,apartment,,31-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49441605-bestevaerstraat-190-i/,
11353,Kanaalstraat 48 III/IV,,,,1054 XJ,9-9-2014,,apartment,,5-3-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48111696-kanaalstraat-48-iii-iv/,
11354,Minervaplein 31 III,,,,1077 TK,4-6-2015,,apartment,,12-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49492114-minervaplein-31-iii/,
11355,Bosboom Toussaintstraat 4 3,,,,1054 AR,15-6-2015,,apartment,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49404950-bosboom-toussaintstraat-4-3/,
11356,Haarlemmermeerstraat 50 3,,,,1058 KB,20-5-2015,,apartment,,8-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49486240-haarlemmermeerstraat-50-3/,
11357,Tweede Schinkelstraat 45 H,,,,1075 TR,27-6-2015,,apartment,,9-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49420793-tweede-schinkelstraat-45-h/,
11358,Theodorus Majofskistraat 19 -2,,,,1065 SP,28-5-2015,,apartment,,8-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49484306-theodorus-majofskistraat-19-2/,
11359,Groenmarktkade 1 II,,,,1016 TA,3-7-2015,,apartment,,27-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49435724-groenmarktkade-1-ii/,
11360,Planciusstraat 23 B,,,,1013 MD,23-4-2015,,apartment,,25-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49458083-planciusstraat-23-b/,
11361,Lijnbaansgracht 150 B,,,,1016 VW,15-4-2015,,apartment,,4-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48347550-lijnbaansgracht-150-b/,
11362,Warmoesstraat 99,,,,1012 HZ,4-7-2015,,apartment,,24-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49437035-warmoesstraat-99/,
11363,Veeteeltstraat 25 a,,,,1097 WL,16-10-2014,,apartment,,8-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48250996-veeteeltstraat-25-a/,
11364,Hoofdweg 150 Huis,,,,1057 DB,4-7-2015,,apartment,,3-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49436615-hoofdweg-150-huis/,
11365,Hestiastraat 73 -HS,,,,1076 DK,9-5-2015,,apartment,,8-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49476924-hestiastraat-73-hs/,
11366,Eerste Helmersstraat 29 III/IV,,,,1054 CZ,27-5-2015,,apartment,,3-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49482227-eerste-helmersstraat-29-iii-iv/,
11367,Zeilstraat 53 I,,,,1075 SC,4-8-2015,,apartment,,4-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49553573-zeilstraat-53-i/,
11368,Reggestraat 10 I,,,,1078 CZ,26-3-2015,,apartment,,3-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48320439-reggestraat-10-i/,
11369,Van Boetzelaerstraat 76 HS,,,,1051 EB,6-6-2015,,apartment,,19-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49405168-van-boetzelaerstraat-76-hs/,
11370,Sarphatistraat 678,,,,1018 AV,10-2-2015,,apartment,,4-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48372275-sarphatistraat-678/,
11371,Lomondlaan 25,,,,1060 PL,5-6-2013,,house,,30-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48712754-lomondlaan-25/,
11372,Tweede Van der Helststraat 36 I,,,,1072 PE,4-2-2015,,apartment,,17-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48377544-tweede-van-der-helststraat-36-i/,
11373,Sarphatistraat 686,,,,1018 AV,13-5-2015,,apartment,,9-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49479127-sarphatistraat-686/,
11374,Koninginneweg 197 bv,,,,1075 CR,30-5-2015,,apartment,,12-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49496334-koninginneweg-197-bv/,
11375,Osdorper Ban 553,,,,1069 GA,13-1-2015,,house,,6-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-48356522-osdorper-ban-553/,
11376,Brouwersgracht 200 E III,,,,1013 HD,27-5-2015,,apartment,,29-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49482633-brouwersgracht-200-e-iii/,
11377,Prinsengracht 689 D,,,,1017 JV,30-4-2015,,apartment,,2-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49467951-prinsengracht-689-d/,
11378,Johannes van der Waalsstraat 31 I,,,,1098 PE,4-7-2015,,apartment,,27-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49435321-johannes-van-der-waalsstraat-31-i/,
11379,Durgerdammerdijk 23,,,,1026 BX,11-6-2015,,house,,25-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49400834-durgerdammerdijk-23/,
11380,Simsonstraat 4 I,,,,1076 VJ,18-7-2015,,apartment,,26-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49440705-simsonstraat-4-i/,
11381,Borneolaan 284,,,,1019 KK,21-5-2015,,apartment,,4-8-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49487318-borneolaan-284/,
11382,Cliffordstraat 40 III,,,,1051 GV,12-6-2015,,apartment,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49403447-cliffordstraat-40-iii/,
11383,Spaarndammerstraat 14 -B,,,,1013 SV,13-6-2015,,apartment,,15-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49404115-spaarndammerstraat-14-b/,
11384,Haarlemmerweg 255 D,,,,1051 NV,18-7-2015,,apartment,,27-7-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49440061-haarlemmerweg-255-d/,
11385,Wijmarkthof 32,,,,1069 WD,5-6-2015,,house,,15-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/huis-49494412-wijmarkthof-32/,
11386,Nageljongenstraat 46,,,,1033 PE,5-2-2015,,apartment,,26-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48378933-nageljongenstraat-46/,
11387,Het Laagt 228,,,,1025 GM,29-5-2015,,apartment,,26-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49496821-het-laagt-228/,
11388,Lambertus Zijlplein 73,,,,1067 JR,15-12-2011,,apartment,,22-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-47246595-lambertus-zijlplein-73/,
11389,Oude-IJselstraat 7 1,,,,1078 CL,10-6-2015,,apartment,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49408353-oude-ijselstraat-7-1/,
11390,Burgemeester Hogguerstraat 567,,,,1064 CW,9-6-2015,,apartment,,23-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49408688-burgemeester-hogguerstraat-567/,
11391,Lambertus Zijlplein 36,,,,1067 JS,14-6-2015,,apartment,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49415693-lambertus-zijlplein-36/,
11392,Harry Koningsbergerstraat 118,,,,1063 AE,19-5-2015,,apartment,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49474151-harry-koningsbergerstraat-118/,
11393,Adamello 55,,,,1060 NW,21-2-2015,,apartment,,6-5-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-48384694-adamello-55/,
11394,Bankastraat 59 -D,,,,1094 EC,6-6-2015,,apartment,,24-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49405166-bankastraat-59-d/,
11395,Eerste Atjehstraat 118 -E,,,,1094 KS,22-5-2015,,apartment,,11-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49485958-eerste-atjehstraat-118-e/,
11396,Warmondstraat 127 II&III,,,,1058 KV,10-6-2015,,apartment,,30-6-2015,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49409260-warmondstraat-127-ii-en-iii/,
